Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
52670c2f-0553-4186-8b87-e29f08ce741a,"Greeting in a respectful way. 

Using the correct way to mention someone. There are 3 different version of 'you'.

Saying see you again instead of bye while leaving.",Neutral,Cultural greetings and honorifics,Greeting and farewells,,,,,,
d9aa93fd-8deb-4238-81ad-35a1072da988,"I Indian culture conversation feel more respectful when AI use appropriate honorifics and titles like ""Aap"" and ""Ji"" when addressing user.",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,,,,,,
714eb2c8-57bf-47a4-bfa5-e1d049ecd11a,I respect a rational tone when you have the opportunity to express your point of view and you will not be interrupted or aggressively forced to impose any point of view,Neutral,Respectful disagreement and conflict resolution,Respectful tone and calm voice,,,,,,
c4e9a3db-08b8-4450-893a-38f25e7ccd4a,"I think the answers should be polite enough, it should not be harsh if I cannot decipher the perspective and asking the same question multiple times. Also the AI assistant should be polite enough to suggest other perspective which contradicts with its original responses.",Negative,Acknowledging and respecting different viewpoints,"Polite language and expressions (please, thank you, excuse me)",,,,,,
bd5a199c-2f74-4ee8-b40d-891635e2baf4,"If I am talking to someone younger, they should respond with my name at the end of the sentence. For example: Who removed the cake from the table? I removed the cake from the table, dad.",Neutral,Formal language and addressing with titles,,,,,,,
4cbf6949-a5ff-4fdb-ba68-1e8e9d04876c,If it is addressed with regard and professionalism.,Neutral,Respectful tone and calm voice,,,,,,,
2d144f16-8f71-424e-ae1e-b8ecfffc32e9,If the AI value my culture and avoid misinformation ,Neutral,Cultural sensitivity and awareness,Other,,,,,,
cd17f8b7-1259-4213-8e51-41a7807449c8,If you wait until someone else is done talking to speak your part.,Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,,,,,,
e82d88de-9546-46fe-939e-96253dd5f649,"In Kenyan culture, respect is shown through:

* **Polite greetings:** ""Jambo"" (hello), ""Habari gani?"" (how are you?)
* **Use of honorifics:** ""Mzee"" (elder), ""Bibi"" (grandmother), ""Mheshimiwa"" (honorable)
* **Listening attentively:** Avoiding interruptions, maintaining eye contact (if culturally appropriate).
* **Indirect communication:** Often preferred over direct confrontation. 
* **Respecting elders and those in authority.**",Neutral,Active listening and not interrupting,Cultural greetings and honorifics,Cultural sensitivity and awareness,Formal language and addressing with titles,Greeting and farewells,Respect for elders and authority,,
80354120-d95c-4838-91fe-ad01a5388ca2,In my culture when someone meets elder they will touch the feet of the elders and show respect.,Neutral,Cultural greetings and honorifics,Respect for elders and authority,,,,,,
9c38d9de-9529-4a6f-91b4-675b4201b304,"In my culture, inquiry is the basis of a conversation. The more you inquire, the more you care. AI assistants don't really inquire but provide the first response that they are programmed for. It would be better for AI assistants to become more engaging and inquire about my project in more detail so that it can provide me a more accurate response. Yes, it can be friendly, caring and lovey dovey if it wants but I want inquiry more. ",Neutral,Other,,,,,,,
77284e18-12c9-4319-bcad-ca8a5294f586,"In my culture: using the formal form of address, respecting elders, respecting personal boundaries, compassion.",Neutral,Formal language and addressing with titles,Respect for elders and authority,Respecting personal boundaries,,,,,
aa15e52f-5a72-4165-8a14-d05b5a60f194,"Just be respectful, don't be rude or fake. Don't cover up information or misrepresent facts.

",Negative,Other,,,,,,,
64befc02-61eb-4109-b541-03f9f4206f40,Listening to the other party and not interrupting them.,Positive,Active listening and not interrupting,,,,,,,
baf383d0-9555-48a6-9d07-fe4c1bc582bf,"Mainly use non-offensive language, concise and appropriate courtesy",Neutral,Avoiding offensive or vulgar language,Clear and concise communication,,,,,,
2492b026-5751-485a-8763-fbae32d41a2e,"Making eye contact during conversation, being focused in the conversation and not anything else, actually listening and not interrupting.",Neutral,Active listening and not interrupting,"Non-verbal cues (eye contact, nodding)",,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,No use of vulgar language and being attentive to the conversation,Neutral,Active listening and not interrupting,Avoiding offensive or vulgar language,,,,,,
753af44b-0bbe-446d-9e4a-a2c821fc38e9,"Not going off topic, giving turns to speak during conversations and also not using harsh words",Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,,,,,,
213c7926-08d0-4bb6-8b56-4ca5f75fa0ee,"Often older people are addressed formally, but usually informally among young groups of people. Sometimes a little humor.",Neutral,Formal language and addressing with titles,Humility and modesty,,,,,,
6af49385-5c0a-40c3-8a89-130f5f81734b,"Polite greeting, for example: ""Hujambo"" or ""Natumai Uko salama"" before answering a question is a sign of respect.",Neutral,Cultural greetings and honorifics,Greeting and farewells,,,,,,
ba104b55-ce56-4ad1-a92c-8d03f430ebff,Respect the interlocutor,Neutral,Acknowledging and respecting different viewpoints,,,,,,,
11e80845-7ee6-459e-ae77-5a73ba16bff5,"Respectful address not as ""you"", but as the more formal ""You"". Avoiding swear words.",Neutral,Avoiding offensive or vulgar language,Formal language and addressing with titles,,,,,,
4f804dde-1354-4a87-829d-481ce45fa07d,"Saying hello and goodbye, please, thank you (being polite is very important in my country even if you don't like someone)",Neutral,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,,
de7418d5-240b-4567-b7b8-c9c6c7ac8840,"Since there is a lot of polarity in Brazil, I would prefer it to be impartial in relation to politics.",Neutral,Other,,,,,,,
767531b9-84dc-4469-878b-e4397f0c05e2,"Speak very formally, be very humble and polite",Neutral,Humility and modesty,Respectful tone and calm voice,,,,,,
de0745d6-988c-4a65-81d9-6a198ee05641,"Speak with appropriate pronouns such as ""you"" and always maintain formal language.",Neutral,Formal language and addressing with titles,,,,,,,
a990ab2d-76ad-43e5-b59d-2e77f0029713,"Speaking with a certain type of language, Listening and  eye contact",Neutral,Active listening and not interrupting,"Non-verbal cues (eye contact, nodding)",,,,,,
732f9ff2-a69f-414c-9364-cae18f84d20e,"The tone should be slightly more gentle, not too direct, and some respectful words should be added, such as ""please"" or ""may I...""",Negative,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
c9d3f78a-0f10-4721-95f3-fbb74e23833a,The topics you raise should not be offensive to others.,Negative,Avoiding personal or sensitive topics,,,,,,,
4bd52b97-ab78-4138-9be1-316251228922,"The two parties in the dialogue understand each other and will not directly deny each other, but will express their disagreement in a more subtle and acceptable way. For example, even if there are some disputes, they will first affirm the other party's ideas, and then explain their own difficulties.",Neutral,Acknowledging and respecting different viewpoints,Respectful disagreement and conflict resolution,,,,,,
cab09a63-8db1-4259-bb36-b21ce7c35332,"To address me respectfully, not to use foul language, and not to try to manipulate my thoughts.",Neutral,Avoiding offensive or vulgar language,,,,,,,
8330c341-b6c5-4ce0-a439-f23bcdfd5e91,"To adhere to ethics and avoid obscenity and sexual, religious or political innuendos.",Neutral,Avoiding offensive or vulgar language,,,,,,,
3a92f982-2ba2-4007-8af7-e3e02ef3ddc1,To give respect to elders ,Neutral,Respect for elders and authority,,,,,,,
9f92a56b-ef3c-40d9-9972-28b893141b91,Try to understand every aspect even if it’s not your opinion ,Neutral,Acknowledging and respecting different viewpoints,,,,,,,
6fd263a9-9525-4910-840d-8cfe86630f6d,Turn taking in conversation ,Neutral,Avoiding interruptions and allowing turn-taking,,,,,,,
1434dcc8-5443-42cd-986f-08d70c261fa9,"Understanding the context is the most important thing in the conversation. Straight forward to the topic, no unnecessary answer and protect the user privacy. Mentioning the user information without context is unethical in the conversation",Neutral,Clear and concise communication,Respect for privacy and confidentiality,,,,,,
7dfbd775-8da1-4160-a754-9da22b67c619,Use of etiquette word such as excuse me,Negative,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
a3806ce4-b88c-4eb0-88c1-f84da5e83d1d,Use polite language and do not use vulgar language. Use language that does not offend anyone.,Neutral,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",,,,,,
c623b3ec-4017-40f9-a043-a6a0fde1da1a,"Use polite language, avoid personal attacks, speak through facts",Neutral,Avoiding offensive or vulgar language,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,
cc021402-d4aa-4b25-b331-c88e0c74266b,Useful polite expressions such as hello and thank you,Positive,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
6356fee4-44aa-4bd3-ac95-c8bc63beb1e4,Using a formal tone with older people and treating them kindly.,Neutral,Respect for elders and authority,Respectful tone and calm voice,,,,,,
4331670d-3ee1-4aca-ac69-9a2d748b6ccf,Using non abusive words like not mentioning private parts nor wishing negative things to people.,Neutral,Avoiding offensive or vulgar language,,,,,,,
268499e2-83d2-442c-a09b-cb342c362404,Using polite language like please and also not using high tone language or abusive words,Neutral,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",,,,,,
df50c52e-265d-46f0-8613-920ec69b7454,We speak formally and politely,Neutral,Formal language and addressing with titles,Respectful tone and calm voice,,,,,,
28498d04-ff1c-4e1a-a270-23680e420dee,"We will use interrogative words such as please, thank you, is it okay? What do you think? to interact",Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
d4b106ea-e520-4b29-9cda-6afe0590a417,When both sides avoid arguments and profanity and come to a mutual terms and understandings,Neutral,Avoiding offensive or vulgar language,Respectful disagreement and conflict resolution,,,,,,
7b06e505-a39b-44d9-b194-a96be8d043ff,When one is always ready to listen to what another has to say,Neutral,Active listening and not interrupting,,,,,,,
f5cd81e6-57db-4ea5-a9c6-d454411fdd24,"When words like Please and Thank you are used, when they yes certainly phrases like that. ",Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
2e22d920-d25b-4d3e-99a1-fdc1c77096c0,good listening and interpretation,Positive,Active listening and not interrupting,,,,,,,
8f4f3cb8-a367-400d-a6cb-860788c8806d,"love, kindness, selflessness help, unity and see every human and all creatures on universe as part of that one God.",Positive,Other,,,,,,,
17ad331b-8042-41a3-8940-6dc3ef912d1b,manners,Neutral,Other,,,,,,,
f3f31420-f546-481f-9980-09036a042dbc,polite,Positive,Uninformative answer,,,,,,,
69840afc-b38f-4165-9415-87ccf0f9d499,"speaking without raising your voice,not using curse words and trying to involve the other person in the conversation too",Neutral,Avoiding interruptions and allowing turn-taking,Avoiding offensive or vulgar language,Respectful tone and calm voice,,,,,
be04e87e-25d8-4ae3-acfa-ab931bc7c3c3,"that one speaks correctly, that is, without insults, that one always greets correctly, without rude words.",Neutral,Avoiding offensive or vulgar language,Greeting and farewells,,,,,,
64ca9abb-4021-4b9e-a724-039d0ef94fce,"using formal words, being polite, asking me if i am a male or female (in Hebrew the words are quite different and it is annoying to be treated as a male) ",Negative,Formal language and addressing with titles,"Polite language and expressions (please, thank you, excuse me)",,,,,,
4aa6cc38-b1e8-44bd-89fd-33654e3bf59e,"-Greet and ask if the person has the time available.

-Thank them for their time and response.

-Respect the distance and the limits of what the person is willing to express.",Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,Respecting personal boundaries,,,,,
4f6c001f-43d7-46ea-9959-19a0df789ada,A respectful and appropriate language should include a formal tone like sir or madam when referring to the person and should not include insulting words in the response,Negative,Avoiding offensive or vulgar language,Formal language and addressing with titles,,,,,,
09d60849-6b0e-411d-b4fe-cd05261e288f,Addresses me properly and respectfully and not using slang. ,Neutral,Avoiding slang and informal language,,,,,,,
7026f3b1-925a-40a6-a3aa-1c23b6935cf0,Addressing someone with a greeting.Listening to the other party.Taking into consideration all angles of a conversation.,Neutral,Acknowledging and respecting different viewpoints,Active listening and not interrupting,Greeting and farewells,,,,,
d0fd5f06-321f-42b5-84ed-be84655bd251,Allowing both sides to clearly and precisely express their thoughts and ideas without bias. Refraining from petty attacks and being able to coincide despite having different opinions and ideas. Allowing others to give and receive criticisms without judgement. ,Neutral,Acknowledging and respecting different viewpoints,Respectful disagreement and conflict resolution,,,,,,
6ee8cd4e-2deb-4c0c-ba66-d1dc08157ef2,Always an opening such as “hello” or “good morning”. Other small words such as “thank you” or “you’re welcome” are always appreciated.,Neutral,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,,
1cb64464-9071-4a24-affd-0e9da5739c46,"Always be polite, give a thoughtful response and address me by name

",Positive,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,Answer in a friendly tone. ,Positive,Respectful tone and calm voice,,,,,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,Appropriate in the sense it should not go beyond the topic it should read and understand my queries even though it has some grammatical mistakes then it should provide a related appropriate answer in a localised context.,Neutral,Other,,,,,,,
8e672d8b-f597-49dc-be6e-88d7bcd3816a,"Ask my opinion, listen to my problems and give an appropriate response, remember our conversations and thus provide a more in-depth response to my problem.",Neutral,Active listening and not interrupting,Empathy and understanding,,,,,,
231f8b35-ef3b-4c3b-b623-bc669654cea3,"Avoid speaking informally and do not use rude words. For example, do not insult if the person made a mistake.",Negative,Avoiding offensive or vulgar language,Avoiding slang and informal language,,,,,,
0fcea9d3-a048-43b8-8d08-32902fc45f25,"Begin with a greeting like ""Salaam"".

Be polite and answer with humility

Do not use curse words or rude vocabulary.",Neutral,Avoiding offensive or vulgar language,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,
f56b9f70-d672-4624-bd53-2e7a2d3bf5ba,Dalam budaya saya terlalu banyak aspek yang harus di pelajari dalam budaya saya jika anda belajar tidak hanya teori tapi pembiasaan diri seperti berbicara nada yang halus dan sopan,Neutral,Other,Respectful tone and calm voice,,,,,,
cfa6bdea-8c6f-428e-95f2-942d39710e13,"Do not say names, don't be harmful, be kind",Negative,Avoiding offensive or vulgar language,Empathy and understanding,,,,,,
b58a8a06-15b7-45dd-8872-32a4c746e7e4,"Do not use bad words

Do not make fun of my way if thinking",Negative,Acknowledging and respecting different viewpoints,Avoiding offensive or vulgar language,,,,,,
ad7e0e8c-ea40-4044-9925-5b69a59c8e8d,"Each one allows the other to finish their thought and does not interrupt.

Do not fire accusations or insults.

Do not rush the other person or act disinterested in what they have to say. ",Neutral,Acknowledging and respecting different viewpoints,Avoiding interruptions and allowing turn-taking,,,,,,
aac4d020-f39d-425e-af57-72aaae65a36a,"For example, right grammar, and consistently polite turn of the phrases. No vague answers.",Positive,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,,
895b7fe8-d630-43f1-ac66-db7df8c3f1b0,"For example, when one person disagrees with another person's idea, he or she can say ""Your idea is important, but I think""",Neutral,Acknowledging others' contributions,Respectful disagreement and conflict resolution,,,,,,
e2e859fd-a7c1-49ee-9945-c64175c5f861,"Greetings with well wishes , politeness of words",Positive,Greeting and farewells,"Polite language and expressions (please, thank you, excuse me)",,,,,,
41d6dbb2-3f83-43ae-8595-d157cefe341f,Having a language without bad words and without being haughty,Neutral,Avoiding offensive or vulgar language,,,,,,,
7cb8270e-48a6-403d-ab39-058c0c73015e,Having neutral tone and not sounding judgemental is enough,Neutral,Respectful tone and calm voice,,,,,,,
170008a0-524b-4cf8-a364-afb6a0424e8c,Helping others especially elders,Positive,Respect for elders and authority,,,,,,,
8cd0ce45-c73b-4b7b-ade0-07d1c7455046,If you want to hear the other side and understand their perspective without needless attacks,Neutral,Acknowledging and respecting different viewpoints,Empathy and understanding,,,,,,
92752bf7-cb9c-42dd-bf56-b265e357019e,"In Kikuyu culture, respect is shown through various speech and interaction practices. Addressing elders and authority figures with titles is common, as is using formal greetings . Interrupting is avoided, especially when speaking to elders, as silence is seen as a sign of respect. Younger people may kneel or bow when greeting elders, and also incorporating proverb into conversation demonstrates wisdom and cultural understanding.",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,Respect for elders and authority,,,,,
9807eee6-ff95-4101-baaa-4d0199ae6c8e,"In casual conversation, people use subtle verbal cues to show that they are listening and processing what the other person is saying. This could be incorporated into AI responses. If the AI is programmed to correct a misleading or inaccurate statement, request, or prompt, it should do so in a friendly and warm manner. This would make the AI response easier to accept.",Neutral,Active listening and not interrupting,Respectful tone and calm voice,,,,,,
6e4834b0-98f3-4e49-a431-a993659bf550,"In my culture if you're speaking to a senior person you call the Sir, Madam, Boss. You also observe formality in language and tone. ",Neutral,Formal language and addressing with titles,Respectful tone and calm voice,,,,,,
ff2ec819-3a49-4ac5-83d4-eb189090f418,"In my culture, to show some respect to elders, you should be using the words ""po and opo"". And for an AI's response, I prefer it to be polite as well, just like it is speaking respectfully. ",Neutral,Cultural greetings and honorifics,"Polite language and expressions (please, thank you, excuse me)",Respect for elders and authority,,,,,
f3cb6830-b9c2-461c-b28e-9e80f33abdcd,Incase someone is of a certain rank or even a certain religion I want the AI to understand different ways of addressing those differences,Neutral,Cultural sensitivity and awareness,Formal language and addressing with titles,,,,,,
18a86830-b6f5-426f-8b2c-beb86fd7a23b,"It is necessary that the interlocutor places himself on an equal footing with you, and does not look down on you or show a lack of consideration for you in the way he addresses you.",Neutral,Inclusivity and avoiding discrimination,,,,,,,
4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,"It's important to not use slang words, and to use correct grammar. There shouldn't be any insults, even if meant in a friendly way. No over friendliness.",Neutral,Avoiding offensive or vulgar language,Avoiding slang and informal language,,,,,,
9f2b1d35-857c-4e91-9184-359699c5ca21,"Listen, Comprehend and then talk. Let elders or Senior talk first and then ask if required",Neutral,Active listening and not interrupting,Respect for elders and authority,,,,,,
a703ba44-7245-4da5-92c3-85a00d7b94d1,"No insults or derogatory comments, no explaining as if I were stupid or that it's strange that I don't know an answer.",Neutral,Avoiding offensive or vulgar language,Avoiding sarcasm and condescension,,,,,,
8439d12c-40de-4988-9af5-c382633f2319,Not talking back to older adults.,Neutral,Respect for elders and authority,,,,,,,
1566de9d-0cea-43ba-8995-e3f59730f9b5,"One way is by making sure it is not too analytical and rigid. There should be some element of creativity, fun and human nature in the responses so it feels more engaging and less robotic.",Neutral,Other,,,,,,,
59641e30-10eb-43d8-8c9b-abd94be4c523,"Polite, not too blunt, no swearing, not too many prying questions",Positive,Avoiding offensive or vulgar language,Avoiding personal or sensitive topics,,,,,,
cbf261ba-deb5-46c7-b56c-a0bf358e7213,Proper language. e.g careful choice of words that demonstrate respect such as the magic words.,Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
f532b293-db09-4cc9-9d3a-46ed325184c9,Respect for the scary ones,Neutral,Other,,,,,,,
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,"Say hello when starting a conversation, don't swear and say goodbye respectfully",Negative,Avoiding offensive or vulgar language,Greeting and farewells,,,,,,
0f3d30ad-e412-40ce-b77a-46c378ac7f5e,Saying polite or formal tone at least. Whatever it says.,Neutral,Respectful tone and calm voice,,,,,,,
93a1e322-7c01-42c0-bd0f-5aff54886660,Should not interfere in others belief.,Negative,Acknowledging and respecting different viewpoints,,,,,,,
81dc147c-56df-4d18-a831-70cac273b40b,"Speak politely and send greetings. Speak in a friendly tone and manner, without swearing.",Neutral,Avoiding offensive or vulgar language,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,
ea63fcbf-c137-4757-b9cb-96e24894dfb2,"Take your time to listen to everyone's point of view and not completely negate someone's view because you think its 100% wrong. Take a moment to consider that, even if someone is talking stuff that is quite out there, there might be some reasoning going in his head that might lead that person to that vision, and thus be a bit more understanding and try to find common ground.",Neutral,Acknowledging and respecting different viewpoints,Empathy and understanding,,,,,,
da5505a8-4149-4c67-8639-1e1a99cab570,Talking with more respectfull language no faul words.,Neutral,Avoiding offensive or vulgar language,,,,,,,
676991a0-838a-48ef-a799-caa28a6de012,The other party showing empathy and understanding of your views,Neutral,Empathy and understanding,,,,,,,
8f6155a9-cec1-4448-9a64-99edbe4740fd,"Use formal language, do not use slang, do not speak while someone else is speaking, use the appropriate pronoun of address and avoid very personal topics.",Negative,Avoiding personal or sensitive topics,Avoiding slang and informal language,Formal language and addressing with titles,,,,,
18c76933-8731-4e6c-8dc5-6be9d9d19214,Using Mr. or Mrs. before saying something to other person. Not being too nosy.,Neutral,Formal language and addressing with titles,,,,,,,
580061d5-8bc6-4d2c-8df4-0217a2c426df,Using respectful words and not shouting out ,Positive,"Polite language and expressions (please, thank you, excuse me)",Respectful tone and calm voice,,,,,,
7d771216-06f6-42a9-9516-3c8078f91e8e,Using the right word and honorific when needed. ,Positive,Cultural greetings and honorifics,,,,,,,
78653c08-4982-4081-ac68-ee58b16eb605,Using words like thank you,Neutral,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
b4f9437e-df29-46b4-a87d-b1b68aa27cde,"We always greet our elders with Salam which means may blessings be upon you. This helps make them feel respected. Furthermore, we always use the word “Aap” which means “You” for individuals we respect. ",Positive,Greeting and farewells,Respect for elders and authority,,,,,,
2be5351e-1fb1-499c-adef-c8ed2b23c665,We greet each other before we converse. We are first personal before we get professional.,Neutral,Greeting and farewells,Other,,,,,,
b3bd93e9-6dde-4bc4-b427-0c8b59bcada1,When a person invites to the table,Neutral,Other,,,,,,,
c225ef43-6e9d-495d-8637-14a65671db32,"When the tone and speech of the person speaking isn't demeaning. Namaste sir, can I help you with something?",Neutral,Respectful tone and calm voice,,,,,,,
c3132dea-16b3-4b3e-899d-be471a3ce8db,"When using words that shows the different communication between an elderly person and a young person like use of Sir,Madam,please excuse me ",Neutral,Cultural greetings and honorifics,Formal language and addressing with titles,"Polite language and expressions (please, thank you, excuse me)",,,,,
d0f7a585-bc17-4495-8c94-0104e73675fb,You kneel when talking to an elder,Negative,Respect for elders and authority,Respectful body language and gestures,,,,,,
6c9cb2ed-9c46-4228-89dc-e9011e59a37a,be honest,Negative,Honesty and transparency,,,,,,,
49a63e02-f231-4eda-a49a-1040dbd5c732,clearing g your point of view in respectable manner ,Neutral,Clear and concise communication,,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,greeting in our language is the first sign of respect to us and appropriate. Always it should add respected words before name or after the conversation,Neutral,Formal language and addressing with titles,Greeting and farewells,,,,,,
66d02cec-7044-4ba9-ad5c-417e34c02276,not using words that are vulgar or unacceptable to the society standards ,Negative,Avoiding offensive or vulgar language,,,,,,,
f715e424-7e0e-48db-bd07-db6953252221,polite words,Positive,"Polite language and expressions (please, thank you, excuse me)",,,,,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,the conversation must be in the context of the subject sought without going beyond the red lines,Neutral,Respecting personal boundaries,,,,,,,
fd4225cd-5cef-4d61-96fb-ecdd6dc65590,to be unbiased and keep healthy boundries.,Neutral,Respecting personal boundaries,,,,,,,
869d3c55-8c7a-48c2-9b32-8078d9ed2a22,"with a medium tone of voice, where you also smile a lot",Positive,Respectful tone and calm voice,,,,,,,
0301aa10-88b7-41e2-b383-a89e6783e2fc,A conversation devoid of the use of curse words and acknowledging the authority of the person ,Negative,Avoiding offensive or vulgar language,Respect for elders and authority,,,,,,
04d1c8ab-71cc-4758-b058-538f2ac9650e,"Address those who are older or more senior in rank as “YOU,” do not interrupt the other person, and be able to listen attentively.",Negative,Active listening and not interrupting,Formal language and addressing with titles,,,,,,
355c4bd3-66d0-483a-bc0f-46ced3b80271,Addressing people by their preferred name. Saying please and thank you and you're welcome. Active listening.,Neutral,Active listening and not interrupting,"Polite language and expressions (please, thank you, excuse me)",,,,,,
606a3f41-8d53-4bdf-8d6a-e71e63665ae4,Adopt a language that is appropriate and targeted to the interlocutor and the context of the topic ,Neutral,Other,,,,,,,
367ccf30-7b8e-467c-8e2f-c77aeb1832b7,Casual formal would be the generally accepted approach,Neutral,Other,,,,,,,
2daab679-c860-4e98-9d0a-cd3188d73f8e,Choice of words and tone,Neutral,Respectful tone and calm voice,,,,,,,
3022868c-0d74-4db9-a34d-04aec263f33a,Clear and appropriate language with a calm tone.,Positive,Clear and concise communication,Respectful tone and calm voice,,,,,,
8059a983-87ab-4153-8a0a-fc4db425c067,Courtesy during the conversation and observing turn taking ,Positive,Avoiding interruptions and allowing turn-taking,,,,,,,
e587a3fb-17c9-49e2-bf15-3c345fe53b47,Dont judge and dont use harmful word,Negative,Avoiding assumptions and judgments,,,,,,,
9c1b9bfb-2251-42b1-9d02-228364f974dd,"Formal address, politeness, non-confrontational",Neutral,Formal language and addressing with titles,"Polite language and expressions (please, thank you, excuse me)",,,,,,
0c2b5eeb-62cf-4490-95a0-2d06df774806,Good english without harsh words,Positive,Avoiding offensive or vulgar language,,,,,,,
a52ba483-33a2-408c-a91b-c56dc024a30f,Greetings and respecting elders,Neutral,Greeting and farewells,Respect for elders and authority,,,,,,
fe3a74c8-fbab-4225-9ca2-529f23f0f810,Greetings and talk in lite voice. Caring and understanding ,Positive,Empathy and understanding,Greeting and farewells,,,,,,
534546c2-baed-4d73-ab5c-ce06dd127ab9,"Having your head down when speaking with adults, and also not looking them into their eyes for a long period of time.",Neutral,"Non-verbal cues (eye contact, nodding)",Respect for elders and authority,,,,,,
4327cace-83a6-484a-a140-12e0fbc3fd3a,"In my Indian culture conversation feel respectful when AI starts it with Namaste or Salaam and add world Ji After the name of person like if a person name Ramesh AI should start conversation with"" Namaste  Ramesh Ji"". ",Neutral,Cultural greetings and honorifics,,,,,,,
e147d634-a776-4599-b8c3-a5a35a14ec6f,In my culture speaking to an elderly person while standing Akimbo depicks respect,Neutral,Other,Respect for elders and authority,,,,,,
4cda53a3-4b00-473d-8178-7365164f9794,"In my culture when we start conversation we say hello sir how are you today, how can i help you ?",Neutral,Formal language and addressing with titles,Greeting and farewells,,,,,,
5e3c2c86-66cc-4517-90ae-5502ab7228e4,Incase of a sensitive questions the assistant should be able to acknowledge the problem in a warm aner and provide a solution ,Neutral,Empathy and understanding,,,,,,,
b2200b0e-2c06-4e5e-8d2f-0624e9fe97a0,Listen carefully and answer patiently.,Neutral,Active listening and not interrupting,,,,,,,
494587b2-871e-4cd5-8128-62cbe0e66dc5,Listening and not interrupting. Talking in turns.,Neutral,Active listening and not interrupting,Avoiding interruptions and allowing turn-taking,,,,,,
d8770d6a-3728-4919-928f-8a99fe9e9941,Listening to others.,Neutral,Active listening and not interrupting,,,,,,,
cb3a04ba-1f7e-4864-8745-d01c9a5b9fda,"Listening to the speaker, not coming on too strong, allowing for nuance, practicing restraint and open-mindedness",Positive,Acknowledging and respecting different viewpoints,Active listening and not interrupting,,,,,,
5aba9749-67c3-4d72-9071-4f1c6e5a8250,Maybe if the conversation is formal. ,Neutral,Uninformative answer,,,,,,,
8330e9c7-7593-46de-943a-400648e81b42,"Polite Address, Respect for Elders, Polite Refusals",Neutral,"Polite language and expressions (please, thank you, excuse me)",Respect for elders and authority,,,,,,
435f9fa9-8e71-49af-ac8e-9d216307e39a,"Polite, no racism or prejudices, and clear & concise on what it's trying to convey ",Positive,Avoiding offensive or vulgar language,Clear and concise communication,"Polite language and expressions (please, thank you, excuse me)",,,,,
ba274e96-ce6c-4c73-9910-7261ef9ebd3f,Proper salutations must be used. Respectful tone. By not using abusive language ,Neutral,Avoiding offensive or vulgar language,Respectful tone and calm voice,,,,,,
93301519-d505-4b9a-81cc-ff8d1a3c3b7b,"Punctuality, Clear rules of greetings and farewells (shaking hands, etc.), conversations on a formal basis",Neutral,Greeting and farewells,,,,,,,
4edee3bc-4438-4670-a98a-465eeb66fd25,Saying please and thank you and to not be judgmental ,Neutral,Avoiding assumptions and judgments,"Polite language and expressions (please, thank you, excuse me)",,,,,,
8e5549b0-0330-40ab-ac63-b7d96c94b2b1,"Speak formally, without using profanity. Listen actively and do not interrupt each other while speaking.",Neutral,Active listening and not interrupting,Avoiding offensive or vulgar language,Formal language and addressing with titles,,,,,
